code_id;nom_du_jardin;adresse;code_postal;ville;region;departement;coordonnees_x;coordonnees_y;descriptif;site_web;facebook;twitter;instagram;dailymotion;tag_annee_de_labellisation;tag_jardin_remarquable;tag_maison_des_illustres;tag_monument_historique;tag_protection_site;tag_tourisme_et_handicap;tag_musee_de_france;tag_architecture_contemporaine_remarquable;tag_vpah;tag_patrimoine_mondial_de_lunesco;tag_jardin_prive;tag_jardin_contemporain;tag_parc_paysager;tag_jardin_regulier;tag_jardin_de_collection;tag_jardin_public;tag_jardin_vivrier;tag_jardin_inspiration_medievale;coordonnees_geographiques
MHR_28_JR0006;Parc du château de Boutemont;Boutemont;14100;Ouilly-le-Vicomte;Normandie;Calvados;49.18935402;0.221813321;Château des XVIe, XVIIe et XVIIIe siècles Quatre tours d'angle cernent le monument. Bâtiment doté de douves, d'un pont-levis, d'une chapelle, d'une serre, d'un parc à la française, d'un bassin jeu du XVIIIe siècle d'un jardin italien, etc.;http://www.chateau-de-boutemont.com;;;;;labellisee-en-2004;jardin-remarquable;;;;;;;;;jardin-prive;;parc-paysager;;;;;;49.18935402,0.221813321
MHR_28_JR0008;Parc du château de Vendeuvre;Musée et jardins du château de Vendeuvre;14170;Vendeuvre;Normandie;Calvados;48.98707146;-0.078690648;"Trois merveilleux jardins se succèdent à Vendeuvre dans un parc immense.
 Au milieu d'une végétation luxuriante, vous découvrirez des jeux d'eau ""surprises"" facétieux dissimulés parmi les bosquets et les constructions de fantaisie : temple, kiosque, cascade, pavillons, labyrinthe, pont chinois, grotte de coquillages ...
 Château meublé du XVIIIe siècle Collection de meubles de maîtrise minuscules, collection de niches à chiens du XVIIe au XIXe siècles.";https://www.parcsetjardins.fr/jardins/65-parc-et-jardins-du-chateau-de-vendeuvre;;;;;labellisee-en-2004;jardin-remarquable;;;;;;;;;jardin-prive;;parc-paysager;jardin-regulier;;;;;48.98707146,-0.078690648
MHR_28_JR0012;Jardin Jacques Prévert;Vallée des moulins;50440;Saint-Germain-des-Vaux;Normandie;Manche;49.65666213;-1.841583252;Jardin naturel, rivière. Poèmes de Jacques Prévert. sculptures modernes;https://www.parcsetjardins.fr/jardins/88-jardins-en-hommage-a-jacques-prevert;;;;;labellisee-en-2004;jardin-remarquable;;;;;;;;;jardin-prive;;;;;;;;49.65666213,-1.841583252
MHR_28_JR0015;Parc du domaine de Nacqueville;1 Route du Château La Rivière;50460;Urville-Nacqueville;Normandie;Manche;49.6742484;-1.73656404;Château du XVIe siècle situé dans un parc à l'anglaise romantique créé en 1830 traversé par une rivière en cascade bordée d'arums et animé par une pièce d'eau et des fontaines fleuries. Vue merveilleuse sur la mer.;http://www.nacqueville.com;;;;;labellisee-en-2004;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;;parc-paysager;;;;;;49.6742484,-1.73656404
MHR_28_JR0011;Parc du domaine de Beaurepaire;Beaurepaire;50690;Martinvast;Normandie;Manche;49.59010668;-1.658074558;Entourant un château néogothique, ce parc à l''anglaise comporte prairie, bois, étangs, cascades et fabriques dont un remarquable obélisque du XVIIIe siècle. De somptueux massifs de rhododendrons poussent à l’abri des arbres du parc qui est orné également de nombreux arbustes à fleurs. La galerie du château abrite deux expositions, la première sur les peintures à l'huile de Mlle Brooke Major, et la deuxième sur l'histoire du château.;http://www.chateau-martinvast.fr;;;;;labellisee-en-2004;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;;parc-paysager;;jardin-de-collection;;;;49.59010668,-1.658074558
MHR_28_JR0020;Parc du château de Lorière;La Rouge;61260;Rouge (La);Normandie;Orne;48.28575234;0.707051754;"Servant d'écrin à un château du XVIIIe siècle, ce parc paysagé est aménagé à l'anglaise.
 Parc créé au XIXe siècle autour d'un château du XVIIIe siècle. Le parc abrite des arbres typiques du XIXe siècle, une roseraie et un potager classé ""Potager de France""";http://www.parc-naturel-perche.fr/voir-faire/monuments-et-jardins#!/parc-du-chateau-de-loriere-768833;;;;;labellisee-en-2006;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;;parc-paysager;;;;;;48.28575234,0.707051754
MHR_28_JR0043;Jardin intérieur à ciel ouvert;6 chemin du Lavoir;61430;Athis-de-l'Orne;Normandie;Orne;48.4836;0.3009;"Ouvert au public depuis 2011, ce jardin contemporain a été créé à partir de mars 2000 par Dominique et Benoît Delomez, artistes plasticiens. Il est géré dans le respect de l’environnement et de la biodiversité. Poétique, intimiste ou ludique, le sauvage apprivoisé et la luxuriance côtoient la radicalité sur un site entièrement remodelé, composé de talus, de bassins et de rochers. L’eau y est très présente : bassins sauvages, fontaines, cours d’eau animent ce jardin, donnant une atmosphère apaisante, invitant au rêve, à la flânerie, à la découverte d’espaces insolites. Plus de 1200 variétés de plantes sont actuellement présentes, composées de vivaces, de graminées et d’arbustes ; des espèces régionales y sont répertoriées ainsi qu’une collection de 136 taxons de fougères. Dans des tonalités de rouge et d’oranger, le potager, magnifié par des miroirs, accueille fruitiers, légumes, plantes aromatiques et médicinales. Au détour d’un sentier, en résonance au jardin, des œuvres contemporaines surprennent le visiteur.";http://www.jardin-interieuracielouvert.com/;https://www.facebook.com/Jardin-int%C3%A9rieur-%C3%A0-ciel-ouvert-1868873793399621/;;;;labellisee-en-2019;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;jardin-de-collection;;;;48.4836,0.3009
MHR_28_JR0021;Jardin du château de Sassy;Jardins de Sassy;61570;Saint-Christophe-le-Jajolet;Normandie;Orne;48.65565327;4.51E-04;Cet imposant château du XVIIIe siècle, construit en pierre et brique et adossé à la forêt, surplombe quatre étages de terrasses. Le Duc d'Audiffret-Pasquier, aïeul des propriétaires actuels, acheta Sassy en 1850 et fit aménager l'aile Est, pour abriter la riche bibliothèque de son grand-oncle, le chancelier Pasquier. Outre un beau mobilier, on admirera diverses tapisseries d'Aubusson et des Gobelins et, dans la chapelle, un retable flamand (classé Monument Historique), provenant de l'abbaye Saint-Bavon à Gand.;https://www.parcsetjardins.fr/jardins/62-jardins-et-terrasses-du-chateau-de-sassy;;;;;labellisee-en-2004;jardin-remarquable;;monument-historique;protection-site;;;;;;jardin-prive;;;jardin-regulier;;;;;48.65565327,0.000451
MHR_28_JR0038;Jardins suspendus;rue du Fort;76600;Le Havre;Normandie;Seine-Maritime;49.50332096;0.094443262;"Implanté au milieu du XIXe siècle sur un promontoire surplombant Le Havre et l’embouchure de la Seine, le ""fort de Sainte-Adresse"" occupe une position stratégique. Le réaménagement du fort en ""Jardins suspendus"" participe des requalifications architecturales et paysagères entreprises depuis une dizaine d’années au Havre.";http://www.lehavre.fr;;;;;labellisee-en-2015;jardin-remarquable;;;;;;;;;;jardin-contemporain;;;;jardin-public;;;49.50332096,0.094443262
MHR_28_JR0045;Les jardins d'Étretat;avenue Damilaville;76790;Étretat;Normandie;Seine-Maritime;47.7108;0.2059;Les Jardins d'Étretat sont un lieu unique sur la Falaise d'Amont où l'art contemporain, l'architecture et le paysage dialoguent en toute poésie. Offrant une vue exceptionnelle sur l'Aiguille et sur la vieille ville d'Étretat, ils sont l'oeuvre de l'architecte paysagiste Alexandre Grivko du cabinet IL NATURE. Les sculptures végétales créées reproduisent le littoral d' Étretat, ses falaises...ou ses coquillages. Elles sont des tableaux de verdure aux étendues infinies s'avançant vers la mer, tels des écrins pour les oeuvres d'art qui s'y exposent.;http://www.lesjardinsdetretat.fr/;https://www.facebook.com/lesjardinsdetretat/;;https://www.instagram.com/les_jardins_d_etretat/;;labellisee-en-2019;jardin-remarquable;;;protection-site;;;;;;jardin-prive;jardin-contemporain;;jardin-regulier;;;;;47.7108,0.2059
MHR_28_JR0033;Jardin de l'abbaye Saint-Georges;place de l'Abbaye;76840;Saint-Martin-de-Boscherville;Normandie;Seine-Maritime;49.44843;0.966772;L'abbaye bénédictine Saint-Georges est construite à flanc de coteau de la Seine. Son église abbatiale de la fin du XIIe siècle est de style roman normand. Le jardin monastique de quatre hectares en terrasse a été reconstitué dans l'esprit du XVIIe siècle Il présente toutes les caractéristiques d'un jardin utilitaire d'abbaye.;http://www.abbaye-saint-georges.com;;;;;labellisee-en-2004;jardin-remarquable;;monument-historique;;;;;;;;jardin-contemporain;;;;jardin-public;jardin-vivrier;;49.44843,0.966772
MHR_76_JR0002;Jardins de la Fontaine;avenue Jean Jaurès;30000;Nîmes;Occitanie;Gard;43.83841462;4.349781945;Créés au XVIIIe siècle sur l’emplacement d’un sanctuaire antique, les jardins de la Fontaine se composent de deux espaces paysagers distincts : un jardin classique dans la plaine et un jardin romantique, aménagé au XIXe siècle sur les pentes du Mont Cavalier. Des monuments romains (temple de Diane, Tour Magne, bassin de la source) et un mobilier de grande qualité donnent au jardin son caractère historique où le végétal fait écrin.;http://www.nimes.fr/index.php?id=504;;;https://www.instagram.com/lesjardinsdelafontaine/;;labellisee-en-2004;jardin-remarquable;;monument-historique;;;;;;;;;parc-paysager;;;jardin-public;;;43.83841462,4.349781945
MHR_76_JR0003;Bambouseraie de Prafrance;Domaine de Prafrance;30140;Generargues;Occitanie;Gard;44.07270137;3.979443312;Aujourd'hui jardin exotique unique en Europe, la Bambouseraie a été créée en 1856 par un amateur passionné du monde végétal Eugène Mazel. Associés à une riche collection de plantes exotiques et d'arbres remarquables, les bambous constituent l'originalité botanique de la Bambouseraie. Forêt de bambous géants unique en Europe, aménagements paysagers exceptionnels tels le Bambusarium, le labyrinthe végétal, le jardin des bassins d'Eugène, le village laotien transportent le visiteur dans les pays lointains. Erik Borja, artiste paysagiste, a créé le Vallon du Dragon qui s'insère non seulement dans la Bambouseraie mais aussi dans le paysage cévenol et surprend plus d'un visiteur. Ce jardin de promenade à la japonaise joue sur la complémentarité du végétal et du minéral dans lequel les floraisons printanières et les couleurs d'automne ont un rôle majeur. La Bambouseraie de Prafrance oeuvre pour le développement des collections qui permettent la conservation du patrimoine génétique de la planète, essentielle au maintien de la biodiversité. Ouverte à la recherche, à la culture, à l'art, elle accueille chaque année des artistes dont les installations in situ sont souvent inspirées par le végétal.;http://www.bambouseraie.fr;https://www.facebook.com/bambouseraie.en.cevennes;;https://www.instagram.com/bambouseraie.en.cevennes/;;labellisee-en-2006;jardin-remarquable;;monument-historique;;tourisme-et-handicap;;;;;jardin-prive;;parc-paysager;;jardin-de-collection;;;;44.07270137,3.979443312
MHR_76_JR0011;Jardin public de la Motte;Rue de la Motte;34130;Maugio;Occitanie;Hérault;43.61;04.01;"Avec ses 20 m de hauteur et ses 100 m de circonférence, la motte de Mauguio est la plus grande motte cadastrale du Bas-Languedoc ; ce relief totalement artificiel a été créé par le seigneur de Melgueil pour y établir son premier ""château"", en 965. En 1820, la commune achète la motte qui deviendra un jardin paysager réalisé sur le modèle du square Planchon (1858) à Montpellier, du Plateau des Poètes (1867) à Béziers - tous deux conçus par les frères Bühler. Parmi les éléments naturels introduits, figurent le labyrinthe matérialisé par des haies de buis, la grotte et ses pierres de lune. En 1904, la municipalité procède à des nouveaux aménagements, comme la construction - au sommet de la motte - du premier château d'eau qui alimente lavoirs et fontaines. Ce château d’eau a été rénové. A la création du jardin, la constitution végétale est basée sur une recherche d'exotisme : palmier de Chine ou chamérops, fusain du Japon. Le jardin de la Motte abrite aussi des espèces méditerranéennes : arbres de Judée, lauriers-tins, fotonia. Autrefois, largement arrosé par l’eau du château d'eau, le jardin était très fleuri ; aujourd'hui, cette eau faisant défaut, les espèces méditerranéennes - plus résistantes à la sècheresse - sont plus nombreuses.";http://www.mauguio-carnon.com;;;;;labellisee-en-2015;jardin-remarquable;;monument-historique;protection-site;;;;;;;;parc-paysager;;;jardin-public;;;43.61,4.01
MHR_76_JR0014;Jardin antique méditerranéen;rue des Pioch;34540;Balaruc-les-Bains;Occitanie;Hérault;43.443619;3.68415;"A la fois vitrine des essences méditerranéennes et musée des techniques de plantation antiques, ce jardin, situé sur 1,7 hectares face à l’étang de Thau, constitue un lieu unique sur le bassin méditerranéen.
 Le jardin invite petits et grands à découvrir, à travers 7 créations originales (jardins et bois thématiques), la flore méditerranéenne et ses subtils usages que nos ancêtres nous ont transmis en héritage (agriculture et horticulture, sacré et mythologie, médecine, cuisine, cosmétique…).";https://patrimoine.agglopole.fr/jardin-antique-mediterraneen;;;;;labellisee-en-2012;jardin-remarquable;;;;;;;;;;jardin-contemporain;;;;jardin-public;;;43.443619,3.68415
MHR_76_JR0030;Jardin de Paradis;2 bis rue des Jardins;81170;Cordes-sur-Ciel;Occitanie;Tarn;44.06509384;1.952884197;Jardin privé contemporain de 3 000 m2 aux influences orientales et médiévales. Tapis de fleurs, bananeraie, potager, bassins et jeux d'eau. Musée de la graine, cour des épices.;https://jardindesparadis.jimdo.com/;https://www.facebook.com/jardin.desparadis;;;;labellisee-en-2004;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;;;jardin-vivrier;jardin-inspiration-medievale;44.06509384,1.952884197
MHR_76_JR0035;Jardin du château de Bournazel;rue Noire;12390;Bournazel;Occitanie;Aveyron;44.459302;2.297865;"Fruit d'un long travail en archives et d'une campagne de fouilles archéologiques, la restauration des jardins de Bournazel offre un exemple cohérent de composition réalisé entre 1542 et 1561. Certains aménagements et certaines essences végétales demeurent bien évidemment inconnus. Mais le principe planimétrique et la rigueur géométrique l'inscrivent dans l'univers artistique et intellectuel du milieu du XVIe siècle. C'est pourquoi, les nouveaux tracés des jardins de Bournazel respectent les leçons des fouilles archéologiques, mais s'inspirent aussi des modèles et des théories qui ont marqué l'Europe de la Première Renaissance. En juillet 2016, sont présents à Bournazel, outre neuf parterres thématisés sur l'éducation d'un prince fortuné (leçon prise sur les métopes du château), des fontaines, des vases, un polyandrion, des jardins de chambre et des ""aires"", un labyrinthe, des tonnelles et des terrasses, …. dont l'organisation symbolique, littéraire et intellectuelle rappelle les ambitions de la Renaissance.";http://www.chateau-bournazel.fr;https://www.facebook.com/ChateaudeBournazel;https://twitter.com/ChBournazel;https://www.instagram.com/chateaudebournazel/;;labellisee-en-2015;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;;;jardin-regulier;;;;;44.459302,2.297865
MHR_76_JR0037;Plateau des Poètes;21 rue de la Rotonde;34500;Beziers;Occitanie;Hérault;43.33681;3.22487;Le Plateau des Poètes est un vaste jardin paysager de 5 ha, situé au bout des allées Paul Riquet qui forment l'épine dorsale de la ville. Il a été réalisé, entre 1863 et 1865, par les frères Bülher (concepteurs également du parc de la Tête d'Or à Lyon et du square Planchon à Montpellier). Ce jardin « à l'anglaise » se caractérise par des allées sinueuses, des ambiances végétales variées, des arbres majestueux, un lac, des fontaines et surtout les œuvres du sculpteur biterrois Antonin Injalbert, dont un monumental Titan, pièce majeure du jardin. Des bustes de poètes jalonnent le parcours, confirmant ainsi le nom de ce très beau parc d'agrément, cher aux amoureux et aux promeneurs. Dans cet espace où la ligne droite est bannie, les arbres, arbustes, fleurs, plantes de tous les continents s'étalent sur les quelques 50.000 m² du plateau... témoignage du « voyage des plantes »;https://www.ville-beziers.fr/a-decouvrir/patrimoine/plateau-des-poetes;;;;;labellisee-en-2020;jardin-remarquable;;monument-historique;;;;;;;;;parc-paysager;;;jardin-public;;;43.33681,3.22487
MHR_44_JR0003;Parc des ruines du château de Kintzheim;92 rue de la Liberté;67600;Kintzheim;Grand-Est;Bas-Rhin;48.2524374;7.390011549;La commune de Kintzheim propose au public à l'occasion de la manifestation nationale des Rendez-Vous aux Jardins la visite de son jardin médiéval, créé en 2011.;https://www.parcsetjardins.fr/jardins/781-parc-des-ruines-du-chateau-de-kintzheim;;;;;labellisee-en-2006;jardin-remarquable;;monument-historique;protection-site;;;;;;jardin-prive;;parc-paysager;;;;;;48.2524374,7.390011549
